108	320.000000	1.795196	143.000000	45.000000	0.500000	0.000000
16	180.000000	-1.570796	59.000000	45.000000	0.500000	0.000000
97	90.000000	1.570796	36.000000	45.000000	0.500000	0.000000
44	110.000000	-0.448799	36.000000	45.000000	0.500000	0.000000
94	180.000000	1.346397	59.000000	45.000000	0.500000	0.000000
38	110.000000	-0.673198	36.000000	45.000000	0.500000	0.000000
85	90.000000	1.121997	36.000000	45.000000	0.500000	0.000000
32	110.000000	-0.897598	36.000000	45.000000	0.500000	0.000000
84	320.000000	0.897598	143.000000	45.000000	0.500000	0.000000
26	110.000000	-1.121997	36.000000	45.000000	0.500000	0.000000
73	90.000000	0.673198	36.000000	45.000000	0.500000	0.000000
22	180.000000	-1.346397	59.000000	45.000000	0.500000	0.000000
68	110.000000	0.448799	36.000000	45.000000	0.500000	0.000000
113	240.000000	2.468394	95.000000	45.000000	0.500000	0.000000
58	180.000000	0.000000	59.000000	45.000000	0.500000	0.000000
9	140.000000	-1.795196	36.000000	45.000000	0.500000	0.000000
62	110.000000	0.224399	36.000000	45.000000	0.500000	0.000000
5	240.000000	-2.468394	95.000000	45.000000	0.500000	0.000000
52	180.000000	-0.224399	59.000000	45.000000	0.500000	0.000000
105	140.000000	1.795196	36.000000	45.000000	0.500000	0.000000
23	240.000000	-1.346397	95.000000	45.000000	0.500000	0.000000
83	240.000000	0.897598	95.000000	45.000000	0.500000	0.000000
28	180.000000	-1.121997	59.000000	45.000000	0.500000	0.000000
75	140.000000	0.673198	36.000000	45.000000	0.500000	0.000000
112	180.000000	2.468394	59.000000	45.000000	0.500000	0.000000
71	240.000000	0.448799	95.000000	45.000000	0.500000	0.000000
13	90.000000	-1.570796	36.000000	45.000000	0.500000	0.000000
66	320.000000	0.224399	143.000000	45.000000	0.500000	0.000000
11	240.000000	-1.795196	95.000000	45.000000	0.500000	0.000000
57	140.000000	0.000000	36.000000	45.000000	0.500000	0.000000
1	90.000000	-2.468394	36.000000	45.000000	0.500000	0.000000
43	90.000000	-0.448799	36.000000	45.000000	0.500000	0.000000
96	320.000000	1.346397	143.000000	45.000000	0.500000	0.000000
40	180.000000	-0.673198	59.000000	45.000000	0.500000	0.000000
90	320.000000	1.121997	143.000000	45.000000	0.500000	0.000000
35	240.000000	-0.897598	95.000000	45.000000	0.500000	0.000000
100	180.000000	1.570796	59.000000	45.000000	0.500000	0.000000
51	140.000000	-0.224399	36.000000	45.000000	0.500000	0.000000
110	110.000000	2.468394	36.000000	45.000000	0.500000	0.000000
17	240.000000	-1.570796	95.000000	45.000000	0.500000	0.000000
104	110.000000	1.795196	36.000000	45.000000	0.500000	0.000000
55	90.000000	0.000000	36.000000	45.000000	0.500000	0.000000
2	110.000000	-2.468394	36.000000	45.000000	0.500000	0.000000
65	240.000000	0.224399	95.000000	45.000000	0.500000	0.000000
10	180.000000	-1.795196	59.000000	45.000000	0.500000	0.000000
69	140.000000	0.448799	36.000000	45.000000	0.500000	0.000000
24	320.000000	-1.346397	143.000000	45.000000	0.500000	0.000000
78	320.000000	0.673198	143.000000	45.000000	0.500000	0.000000
27	140.000000	-1.121997	36.000000	45.000000	0.500000	0.000000
79	90.000000	0.897598	36.000000	45.000000	0.500000	0.000000
36	320.000000	-0.897598	143.000000	45.000000	0.500000	0.000000
87	140.000000	1.121997	36.000000	45.000000	0.500000	0.000000
39	140.000000	-0.673198	36.000000	45.000000	0.500000	0.000000
93	140.000000	1.346397	36.000000	45.000000	0.500000	0.000000
46	180.000000	-0.448799	59.000000	45.000000	0.500000	0.000000
99	140.000000	1.570796	36.000000	45.000000	0.500000	0.000000
53	240.000000	-0.224399	95.000000	45.000000	0.500000	0.000000
6	320.000000	-2.468394	143.000000	45.000000	0.500000	0.000000
54	320.000000	-0.224399	143.000000	45.000000	0.500000	0.000000
